country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
"Poland","POL","Europe","37654247","deaths","1118","2021-45","49.582720376801056","79211","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","1973","2021-46","82.08901375719982","81184","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","2226","2021-47","111.51464534664576","83410","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","2644","2021-48","129.3346803615539","86054","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","2809","2021-49","144.8176616040151","88863","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","3006","2021-50","154.4314509861265","91869","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","2839","2021-51","155.22817386309703","94708","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","3266","2021-52","162.13310546350854","97974","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","2160","2022-01","144.1006110147416","100134","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","2564","2022-02","125.45729569363053","102698","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","1537","2022-03","108.91201728187526","104235","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","1317","2022-04","75.79490302913241","105552","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","1411","2022-05","72.44866694585606","106963","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","1530","2022-06","78.10539937234702","108493","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","1696","2022-07","85.67426670356733","110189","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","1501","2022-08","84.90410125582912","111690","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","1233","2022-09","72.60801152125018","112923","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","894","2022-10","56.48765197721256","113817","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","777","2022-11","44.37746424726008","114594","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","608","2022-12","36.78203948680743","115202","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","517","2022-13","29.877107886395923","115719","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","290","2022-14","21.43184539050801","116009","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","203","2022-15","13.092812611549501","116212","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","110","2022-16","8.312475349726155","116322","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","111","2022-17","5.869191860349777","116433","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","79","2022-18","5.045911554146867","116512","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","70","2022-19","3.9570569556204376","116582","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","61","2022-20","3.479023229438103","116643","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","43","2022-21","2.761972640164601","116686","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","36","2022-22","2.0980369093558027","116722","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","22","2022-23","1.5403308954764119","116744","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","19","2022-24","1.088854598526429","116763","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","24","2022-25","1.141969456991133","116787","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","18","2022-26","1.1154120277587811","116805","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","18","2022-27","0.9560674523646695","116823","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","17","2022-28","0.9295100231323176","116840","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","45","2022-29","1.6465606124058196","116885","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","60","2022-30","2.788530069396953","116945","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","107","2022-31","4.435090681802772","117052","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","113","2022-32","5.842634431117425","117165","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","108","2022-33","5.869191860349777","117273","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","149","2022-34","6.825259312714446","117422","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","123","2022-35","7.223620751199725","117545","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","99","2022-36","5.895749289582128","117644","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","99","2022-37","5.258370988005682","117743","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","106","2022-38","5.444272992632146","117849","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","142","2022-39","6.5862424496232785","117991","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","158","2022-40","7.96722876970558","118149","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","144","2022-41","8.020343628170282","118293","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","129","2022-42","7.250178180432077","118422","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","95","2022-43","5.948864148046833","118517","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","46","2022-44","3.744597521761622","118563","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","40","2022-45","2.283938913982266","118603","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","64","2022-46","2.761972640164601","118667","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","32","2022-47","2.5495132063057855","118699","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","34","2022-48","1.7527903293352274","118733","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","43","2022-49","2.0449220508910986","118776","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","47","2022-50","2.3901686309116736","118823","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","46","2022-51","2.4698409186087296","118869","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","58","2022-52","2.761972640164601","118927","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","53","2023-01","2.947874644791064","118980","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","83","2023-02","3.6118103755998625","119063","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","39","2023-03","3.2400063663469356","119102","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","34","2023-04","1.938692333961691","119136","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","33","2023-05","1.7793477585675794","119169","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","31","2023-06","1.6996754708705235","119200","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","47","2023-07","2.0714794801234504","119247","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","42","2023-08","2.363611201679322","119289","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","84","2023-09","3.3462360832763434","119373","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","78","2023-10","4.302303535641013","119451","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","106","2023-11","4.8865669787527555","119557","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","109","2023-12","5.709847284955665","119666","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","116","2023-13","5.975421577279184","119782","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","62","2023-14","4.727222403358644","119844","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","68","2023-15","3.452465800205751","119912","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","38","2023-16","2.8150874986293046","119950","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","35","2023-17","1.938692333961691","119985","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","8","2023-18","1.141969456991133","119993","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","22","2023-19","0.7967228769705579","120015","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","11","2023-20","0.8763951646676137","120026","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","13","2023-21","0.6373783015764464","120039","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","8","2023-22","0.5577060138793906","120047","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","5","2023-23","0.3452465800205751","120052","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","1","2023-24","0.1593445753941116","120053","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","1","2023-25","0.05311485846470386","120054","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","2","2023-26","0.0796722876970558","120056","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","3","2023-27","0.13278714616175966","120059","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","2","2023-28","0.13278714616175966","120061","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","0","2023-29","0.05311485846470386","120061","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","3","2023-30","0.0796722876970558","120064","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","0","2023-31","0.0796722876970558","120064","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","0","2023-32","0","120064","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","2","2023-33","0.05311485846470386","120066","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","1","2023-34","0.0796722876970558","120067","TESSy COVID-19",
"Poland","POL","Europe","37654247","deaths","2","2023-35","0.0796722876970558","120069","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","NA","2020-01","NA","NA","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","NA","2020-02","NA","NA","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","NA","2020-03","NA","NA","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","NA","2020-04","NA","NA","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","NA","2020-05","NA","NA","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","NA","2020-06","NA","NA","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","NA","2020-07","NA","NA","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1","2020-08","NA","1","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1","2020-09","0.01931985979191352","2","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","27","2020-10","0.27047803708678925","29","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","289","2020-11","3.052537847122336","318","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1408","2020-12","16.39290103343862","1726","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","3729","2020-13","49.62305987552987","5455","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","5043","2020-14","84.73690504733268","10498","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4431","2020-15","91.51817583429434","14929","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4240","2020-16","83.76125212784106","19169","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","3181","2020-17","71.68633975789511","22350","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2371","2020-18","53.63193078235193","24721","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2325","2020-19","45.36303079141294","27046","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1853","2020-20","40.35918710530734","28899","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2008","2020-21","37.296989328289044","30907","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1956","2020-22","38.291962107572594","32863","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2111","2020-23","39.28693488685614","34974","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1959","2020-24","39.31591467654401","36933","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2461","2020-25","42.69689014012887","39394","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2674","2020-26","49.603740015737955","42068","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2456","2020-27","49.555440366258175","44524","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2566","2020-28","48.512167937494844","47090","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2142","2020-29","45.47894995016442","49232","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1700","2020-30","37.11345066026587","50932","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1444","2020-31","30.37081959288805","52376","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1484","2020-32","28.28427473536139","53860","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1597","2020-33","29.762244009442774","55457","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1524","2020-34","30.148641205281045","56981","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2322","2020-35","37.152090379849696","59303","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2566","2020-36","47.21773733143664","61869","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","3818","2020-37","61.66899245578795","65687","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4519","2020-38","80.5348355425915","70206","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4815","2020-39","90.16578564886039","75021","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","5383","2020-40","98.51196507896702","80404","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","7513","2020-41","124.57445593825837","87917","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","12995","2020-42","198.1058423062812","100912","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","17470","2020-43","294.2897642803227","118382","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","23292","2020-44","393.7580624189894","141674","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","32327","2020-45","537.275640883219","174001","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","34593","2020-46","646.4425086374263","208594","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","36898","2020-47","690.5980481918447","245492","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","33313","2020-48","678.23333792502","278805","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","26471","2020-49","577.5092488998789","305276","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","25954","2020-50","506.4218247955331","331230","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","26176","2020-51","503.57214547622584","357406","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","20117","2020-52","447.18713467352626","377523","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","32544","2020-53","508.7015682509789","410067","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","53052","2021-01","826.8513593743147","463119","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","62085","2021-02","1112.2153484307735","525204","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","81706","2021-03","1389.0109796695183","606910","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","78871","2021-04","1551.1625629030484","685781","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","44489","2021-05","1191.6489519652257","730270","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","22839","2021-06","650.3837600349767","753109","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","13869","2021-07","354.5967066207807","766978","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","8806","2021-08","219.03891039081952","775784","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","8792","2021-09","169.99544630904705","784576","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","7540","2021-10","157.76597506076578","792116","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4785","2021-11","119.05863596766706","796901","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4960","2021-12","94.13601683609862","801861","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4342","2021-13","89.85666789218978","806203","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4479","2021-14","85.21024161223457","810682","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4181","2021-15","83.65499289898554","814863","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4126","2021-16","80.2450376457128","818989","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","3759","2021-17","76.16854722961905","822748","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","3480","2021-18","69.92823251683097","826228","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","3228","2021-19","64.79880974207794","829456","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","3653","2021-20","66.46997761407846","833109","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","3887","2021-21","72.83587141551396","836996","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4288","2021-22","78.9699268994465","841284","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","5134","2021-23","91.01585947970459","846418","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","7841","2021-24","125.33759040003895","854259","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","9700","2021-25","169.4448303049775","863959","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","14650","2021-26","235.21929296654707","878609","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","19516","2021-27","330.04116482525865","898125","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","25793","2021-28","437.6817636559048","923918","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","23119","2021-29","472.486491071037","947037","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","18721","2021-30","404.1714668468308","965758","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","16057","2021-31","335.95304192158414","981815","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","16539","2021-32","314.8750748886065","998354","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","16297","2021-33","317.1934580636361","1014651","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","16168","2021-34","313.60962407223616","1030819","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","12569","2021-35","277.5974054201094","1043388","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","9003","2021-36","208.3840077155792","1052391","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","6887","2021-37","153.4962860467529","1059278","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","6193","2021-38","126.35188303911441","1065471","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4753","2021-39","105.73759264114268","1070224","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4540","2021-40","89.76972852312616","1074764","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","4988","2021-41","92.039812048676","1079752","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","5452","2021-42","100.84966811378857","1085204","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","5882","2021-43","109.48564544077391","1091086","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","6953","2021-44","123.985200214605","1098039","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","9957","2021-45","163.3494145406288","1107996","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","14952","2021-46","240.61919377838692","1122948","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","20271","2021-47","340.2517107252849","1143219","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","23844","2021-48","426.14780736013245","1167063","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","27411","2021-49","495.1197068172637","1194474","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","31701","2021-50","571.017776009796","1226175","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","56538","2021-51","852.3825540893284","1282713","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","149531","2021-52","1990.6120937299133","1432244","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","236128","2022-01","3725.4389037447877","1668372","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","264036","2022-02","4831.549176481317","1932408","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","367364","2022-03","6099.279736307098","2299772","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","405306","2022-04","7463.938032708909","2705078","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","308062","2022-05","6891.084870018882","3013140","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","169681","2022-06","4614.96388828407","3182821","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","105839","2022-07","2661.5038849340062","3288660","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","80115","2022-08","1796.3026038727432","3368775","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","82394","2022-09","1569.8255474620369","3451169","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","85848","2022-10","1625.205925555557","3537017","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","81472","2022-11","1616.299470191485","3618489","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","77150","2022-12","1532.277399956453","3695639","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","68163","2022-13","1403.7133929711645","3763802","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","62892","2022-14","1265.9821125146132","3826694","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","63626","2022-15","1222.1550105766573","3890320","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","70218","2022-16","1292.9236569944364","3960538","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","74465","2022-17","1397.6276371367119","4035003","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","100895","2022-18","1693.9653065549774","4135898","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","160105","2022-19","2521.241702844714","4296003","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","190556","2022-20","3387.360677246093","4486559","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","175842","2022-21","3539.3789940187644","4662401","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","165481","2022-22","3297.156251877649","4827882","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","118087","2022-23","2739.2470007366665","4945969","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","100747","2022-24","2113.9210988518016","5046716","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","75148","2022-25","1699.133369049314","5121864","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","66674","2022-26","1369.9905777043796","5188538","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","53150","2022-27","1157.4914398531228","5241688","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","36790","2022-28","868.8140948423509","5278478","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","30275","2022-29","647.8431984723401","5308753","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","22109","2022-30","506.0257676697989","5330862","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","19202","2022-31","399.06136393186966","5350064","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","17632","2022-32","355.8138577876713","5367696","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","16000","2022-33","324.88276226081774","5383696","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","17870","2022-34","327.1818255760554","5401566","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","16576","2022-35","332.7459451961265","5418142","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","15949","2022-36","314.1892198659936","5434091","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","17357","2022-37","321.73362511473584","5451448","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","19260","2022-38","353.7176530002487","5470708","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","17510","2022-39","355.19562227433005","5488218","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","6469","2022-40","231.63545897514712","5494687","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","7053","2022-41","130.6215720531273","5501740","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","7738","2022-42","142.88002309109643","5509478","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","5803","2022-43","130.80511072115047","5515281","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","5303","2022-44","107.28318142449577","5520584","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","6050","2022-45","109.66918410879708","5526634","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","6067","2022-46","117.04937054930805","5532701","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","5125","2022-47","108.11393539554805","5537826","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","3963","2022-48","87.78944289445502","5541789","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","3370","2022-49","70.83626592705092","5545159","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","3445","2022-50","65.83242224094532","5548604","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2542","2022-51","57.83400028709312","5551146","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2401","2022-52","47.74903347571426","5553547","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2154","2023-01","44.00098067608304","5555701","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1852","2023-02","38.69767916320278","5557553","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1333","2023-03","30.766876718622278","5558886","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1244","2023-04","24.89363934188057","5560130","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1074","2023-05","22.391717498827767","5561204","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1646","2023-06","26.275009317002386","5562850","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1544","2023-07","30.815176368102062","5564394","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1568","2023-08","30.061701836217434","5565962","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1584","2023-09","30.448099032055705","5567546","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1609","2023-10","30.844156157789932","5569155","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1736","2023-11","32.31246550197536","5570891","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1615","2023-12","32.3704250813511","5572506","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1568","2023-13","30.747556858830364","5574074","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1344","2023-14","28.12971585702608","5575418","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1755","2023-15","29.936122747569996","5577173","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1510","2023-16","31.53967111029882","5578683","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1308","2023-17","27.221682446806145","5579991","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1380","2023-18","25.96589156033177","5581371","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1333","2023-19","26.20738980773069","5582704","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1618","2023-20","28.506453122968395","5584322","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","2080","2023-21","35.722420755248095","5586402","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1758","2023-22","37.07481094068204","5588160","TESSy COVID-19",
"Portugal","PRT","Europe","10352042","cases","1255","2023-23","29.105368776517714","5589415","TESSy COVID-19",
